date,sku,location,demand,promotion,price
2022-03-27,P0007,S005,154,0,92.56
2022-03-27,P0008,S005,82,1,53.44
2022-03-27,P0009,S005,212,1,104.28
2022-03-27,P0010,S005,196,0,71.21
2022-03-27,P0011,S005,166,1,83.85
2022-03-27,P0012,S005,96,0,125.56
2022-03-27,P0013,S005,99,1,70.8
2022-03-27,P0014,S005,114,0,170.2
2022-03-27,P0015,S005,84,0,47.83
2022-03-27,P0016,S005,134,1,35.67
2022-03-27,P0017,S005,134,0,40.32
2022-03-27,P0018,S005,213,1,25.54
2022-03-27,P0019,S005,106,0,147.4
2022-03-27,P0020,S005,141,0,35.71
2022-03-28,P0001,S001,59,0,59.74
2022-03-28,P0002,S001,52,0,53.0
2022-03-28,P0003,S001,125,1,54.44
2022-03-28,P0004,S001,121,0,111.43
2022-03-28,P0005,S001,113,0,59.1
2022-03-28,P0006,S001,63,0,36.76
2022-03-28,P0007,S001,146,1,21.59
2022-03-28,P0008,S001,90,0,39.71
2022-03-28,P0009,S001,74,0,78.43
2022-03-28,P0010,S001,98,1,124.21
2022-03-28,P0011,S001,121,1,149.54
2022-03-28,P0012,S001,157,1,78.03
2022-03-28,P0013,S001,69,0,27.35
2022-03-28,P0014,S001,137,0,82.19
2022-03-28,P0015,S001,100,0,16.35
2022-03-28,P0016,S001,112,1,32.51
2022-03-28,P0017,S001,63,1,19.28
2022-03-28,P0018,S001,69,0,52.12
2022-03-28,P0019,S001,48,0,91.94
2022-03-28,P0020,S001,65,1,103.6
2022-03-28,P0001,S002,110,0,79.92
2022-03-28,P0002,S002,140,0,40.11
2022-03-28,P0003,S002,159,1,86.98
2022-03-28,P0004,S002,108,0,43.55
2022-03-28,P0005,S002,64,0,74.77
2022-03-28,P0006,S002,89,0,60.83
2022-03-28,P0007,S002,87,1,23.61
2022-03-28,P0008,S002,70,0,22.22
2022-03-28,P0009,S002,126,0,71.73
2022-03-28,P0010,S002,55,1,60.1
2022-03-28,P0011,S002,92,1,83.6
2022-03-28,P0012,S002,126,1,60.8
2022-03-28,P0013,S002,123,0,24.03
2022-03-28,P0014,S002,75,0,122.47
2022-03-28,P0015,S002,96,0,68.76
2022-03-28,P0016,S002,97,1,75.62
2022-03-28,P0017,S002,186,1,24.59
2022-03-28,P0018,S002,35,0,22.28
2022-03-28,P0019,S002,28,0,67.84
2022-03-28,P0020,S002,133,1,148.45
2022-03-28,P0001,S003,128,0,18.68
2022-03-28,P0002,S003,120,0,60.3
2022-03-28,P0003,S003,130,1,79.86
2022-03-28,P0004,S003,79,0,21.69
2022-03-28,P0005,S003,110,0,22.62
2022-03-28,P0006,S003,134,0,44.35
2022-03-28,P0007,S003,154,1,15.47
2022-03-28,P0008,S003,123,0,119.56
2022-03-28,P0009,S003,119,0,57.98
2022-03-28,P0010,S003,179,1,46.98
2022-03-28,P0011,S003,125,1,101.88
2022-03-28,P0012,S003,74,1,88.26
2022-03-28,P0013,S003,124,0,83.33
2022-03-28,P0014,S003,110,0,89.06
2022-03-28,P0015,S003,17,0,64.69
2022-03-28,P0016,S003,209,1,109.09
2022-03-28,P0017,S003,119,1,119.83
2022-03-28,P0018,S003,100,0,139.04
2022-03-28,P0019,S003,140,0,56.48
2022-03-28,P0020,S003,93,1,62.16
2022-03-28,P0001,S004,107,0,10.84
2022-03-28,P0002,S004,127,0,22.23
2022-03-28,P0003,S004,46,1,100.51
2022-03-28,P0004,S004,118,0,60.4
2022-03-28,P0005,S004,71,0,67.11
2022-03-28,P0006,S004,86,0,35.16
2022-03-28,P0007,S004,104,1,23.42
2022-03-28,P0008,S004,52,0,90.64
2022-03-28,P0009,S004,113,0,122.43
2022-03-28,P0010,S004,190,1,26.69
2022-03-28,P0011,S004,116,1,57.4
2022-03-28,P0012,S004,116,1,98.74
2022-03-28,P0013,S004,111,0,22.58
2022-03-28,P0014,S004,76,0,160.3
2022-03-28,P0015,S004,53,0,94.42
2022-03-28,P0016,S004,88,1,105.29
2022-03-28,P0017,S004,94,1,91.95
2022-03-28,P0018,S004,83,0,157.77
2022-03-28,P0019,S004,101,0,58.07
2022-03-28,P0020,S004,90,1,103.87
2022-03-28,P0001,S005,62,0,10.05
2022-03-28,P0002,S005,96,0,39.45
2022-03-28,P0003,S005,100,1,29.14
2022-03-28,P0004,S005,151,0,9.52
2022-03-28,P0005,S005,95,0,17.04
2022-03-28,P0006,S005,161,0,68.1
2022-03-28,P0007,S005,123,1,66.7
2022-03-28,P0008,S005,129,0,62.26
2022-03-28,P0009,S005,44,0,74.74
2022-03-28,P0010,S005,182,1,72.32
2022-03-28,P0011,S005,76,1,60.32
2022-03-28,P0012,S005,58,1,91.24
2022-03-28,P0013,S005,85,0,67.62
2022-03-28,P0014,S005,77,0,167.02
2022-03-28,P0015,S005,71,0,43.3
2022-03-28,P0016,S005,152,1,39.54
2022-03-28,P0017,S005,88,1,27.54
2022-03-28,P0018,S005,84,0,19.86
2022-03-28,P0019,S005,76,0,147.32
2022-03-28,P0020,S005,128,1,29.15
2022-03-29,P0001,S001,161,0,83.15
2022-03-29,P0002,S001,142,0,67.96
2022-03-29,P0003,S001,138,0,59.83
2022-03-29,P0004,S001,95,0,113.73
2022-03-29,P0005,S001,77,0,55.25
2022-03-29,P0006,S001,134,0,43.92
2022-03-29,P0007,S001,74,0,24.1
2022-03-29,P0008,S001,153,0,53.65
2022-03-29,P0009,S001,146,0,99.11
2022-03-29,P0010,S001,112,0,145.56
2022-03-29,P0011,S001,102,0,187.74
2022-03-29,P0012,S001,144,0,90.32
2022-03-29,P0013,S001,186,0,43.33
2022-03-29,P0014,S001,65,0,58.39
2022-03-29,P0015,S001,126,0,17.74
2022-03-29,P0016,S001,191,0,50.71
2022-03-29,P0017,S001,63,0,18.28
2022-03-29,P0018,S001,111,0,63.44
2022-03-29,P0019,S001,73,0,106.52
2022-03-29,P0020,S001,45,0,112.11
2022-03-29,P0001,S002,99,0,77.27
2022-03-29,P0002,S002,111,0,33.0
2022-03-29,P0003,S002,153,0,90.8
2022-03-29,P0004,S002,114,0,42.03
2022-03-29,P0005,S002,139,0,106.08
2022-03-29,P0006,S002,124,0,75.77
2022-03-29,P0007,S002,85,0,27.53
2022-03-29,P0008,S002,75,0,22.64
2022-03-29,P0009,S002,99,0,65.93
2022-03-29,P0010,S002,158,0,112.03
2022-03-29,P0011,S002,135,0,96.24
2022-03-29,P0012,S002,141,0,75.32
2022-03-29,P0013,S002,109,0,23.03
2022-03-29,P0014,S002,82,0,113.17
2022-03-29,P0015,S002,86,0,69.92
2022-03-29,P0016,S002,17,0,65.59
2022-03-29,P0017,S002,82,0,18.07
2022-03-29,P0018,S002,135,0,33.2
2022-03-29,P0019,S002,84,0,84.23
2022-03-29,P0020,S002,104,0,143.31
2022-03-29,P0001,S003,104,0,16.47
2022-03-29,P0002,S003,63,0,49.81
2022-03-29,P0003,S003,74,0,87.62
2022-03-29,P0004,S003,143,0,25.17
2022-03-29,P0005,S003,96,0,23.92
2022-03-29,P0006,S003,137,0,47.08
2022-03-29,P0007,S003,81,0,15.36
2022-03-29,P0008,S003,113,0,128.95
2022-03-29,P0009,S003,109,0,53.16
2022-03-29,P0010,S003,57,0,33.93
2022-03-29,P0011,S003,126,0,143.59
2022-03-29,P0012,S003,56,0,92.31
2022-03-29,P0013,S003,169,0,94.69
2022-03-29,P0014,S003,149,0,111.15
2022-03-29,P0015,S003,128,0,97.06
2022-03-29,P0016,S003,113,0,100.65
2022-03-29,P0017,S003,98,0,118.76
2022-03-29,P0018,S003,95,0,152.1
2022-03-29,P0019,S003,85,0,52.82
2022-03-29,P0020,S003,156,0,94.0
2022-03-29,P0001,S004,92,0,11.46
2022-03-29,P0002,S004,62,0,16.07
2022-03-29,P0003,S004,89,0,139.48
2022-03-29,P0004,S004,142,0,58.29
2022-03-29,P0005,S004,78,0,68.72
2022-03-29,P0006,S004,118,0,38.96
2022-03-29,P0007,S004,81,0,27.12
2022-03-29,P0008,S004,50,0,85.11
2022-03-29,P0009,S004,61,0,102.34
2022-03-29,P0010,S004,157,0,29.39
2022-03-29,P0011,S004,128,0,69.6
2022-03-29,P0012,S004,96,0,121.57
2022-03-29,P0013,S004,129,0,22.69
2022-03-29,P0014,S004,50,0,153.13
2022-03-29,P0015,S004,56,0,90.51
2022-03-29,P0016,S004,70,0,109.9
2022-03-29,P0017,S004,102,0,99.56
2022-03-29,P0018,S004,43,0,129.11
2022-03-29,P0019,S004,98,0,60.46
2022-03-29,P0020,S004,64,0,119.36
2022-03-29,P0001,S005,118,0,12.81
2022-03-29,P0002,S005,177,0,55.58
2022-03-29,P0003,S005,95,0,31.87
2022-03-29,P0004,S005,115,0,7.72
2022-03-29,P0005,S005,116,0,15.59
2022-03-29,P0006,S005,136,0,66.99
2022-03-29,P0007,S005,119,0,92.55
2022-03-29,P0008,S005,145,0,68.78
2022-03-29,P0009,S005,180,0,121.81
2022-03-29,P0010,S005,169,0,73.87
2022-03-29,P0011,S005,67,0,69.19
2022-03-29,P0012,S005,91,0,136.96
2022-03-29,P0013,S005,100,0,67.43
2022-03-29,P0014,S005,102,0,182.18
2022-03-29,P0015,S005,149,0,61.69
2022-03-29,P0016,S005,93,0,34.79
2022-03-29,P0017,S005,173,0,44.95
2022-03-29,P0018,S005,86,0,20.0
2022-03-29,P0019,S005,107,0,147.97
2022-03-29,P0020,S005,137,0,35.3
2022-03-30,P0001,S001,82,0,61.77
2022-03-30,P0002,S001,155,0,78.4
2022-03-30,P0003,S001,167,0,68.22
2022-03-30,P0004,S001,134,0,110.0
2022-03-30,P0005,S001,90,0,54.63
2022-03-30,P0006,S001,71,0,37.8
2022-03-30,P0007,S001,109,0,25.78
2022-03-30,P0008,S001,61,0,37.88
2022-03-30,P0009,S001,137,0,107.08
2022-03-30,P0010,S001,81,0,131.4
2022-03-30,P0011,S001,50,0,147.88
2022-03-30,P0012,S001,131,0,96.52
2022-03-30,P0013,S001,112,0,33.31
2022-03-30,P0014,S001,68,0,69.09
2022-03-30,P0015,S001,156,0,17.41
2022-03-30,P0016,S001,121,0,41.82
2022-03-30,P0017,S001,116,0,24.34
2022-03-30,P0018,S001,109,0,59.76
2022-03-30,P0019,S001,92,0,107.99
2022-03-30,P0020,S001,86,0,111.69
2022-03-30,P0001,S002,110,0,80.05
2022-03-30,P0002,S002,142,0,36.33
2022-03-30,P0003,S002,152,0,90.77
2022-03-30,P0004,S002,192,0,52.43
2022-03-30,P0005,S002,106,0,95.83
2022-03-30,P0006,S002,68,0,59.66
2022-03-30,P0007,S002,111,0,28.56
2022-03-30,P0008,S002,115,0,27.26
2022-03-30,P0009,S002,79,0,55.33
2022-03-30,P0010,S002,113,0,88.44
2022-03-30,P0011,S002,91,0,88.28
2022-03-30,P0012,S002,102,0,66.64
2022-03-30,P0013,S002,121,0,22.63
2022-03-30,P0014,S002,61,0,110.83
2022-03-30,P0015,S002,71,0,63.15
2022-03-30,P0016,S002,76,0,78.49
2022-03-30,P0017,S002,118,0,22.6
2022-03-30,P0018,S002,109,0,27.65
2022-03-30,P0019,S002,46,0,69.63
2022-03-30,P0020,S002,59,0,110.19
2022-03-30,P0001,S003,113,0,18.75
2022-03-30,P0002,S003,147,0,62.06
2022-03-30,P0003,S003,104,0,97.09
2022-03-30,P0004,S003,33,0,18.19
2022-03-30,P0005,S003,40,0,18.49
2022-03-30,P0006,S003,135,0,44.4
2022-03-30,P0007,S003,135,0,19.26
2022-03-30,P0008,S003,59,0,96.63
2022-03-30,P0009,S003,82,0,51.38
2022-03-30,P0010,S003,125,0,40.59
2022-03-30,P0011,S003,101,0,113.32
2022-03-30,P0012,S003,55,0,91.71
2022-03-30,P0013,S003,131,0,80.9
2022-03-30,P0014,S003,120,0,101.84
2022-03-30,P0015,S003,150,0,109.02
2022-03-30,P0016,S003,110,0,110.88
2022-03-30,P0017,S003,81,0,131.12
2022-03-30,P0018,S003,90,0,127.79
2022-03-30,P0019,S003,88,0,56.17
2022-03-30,P0020,S003,101,0,68.11
2022-03-30,P0001,S004,105,0,10.21
2022-03-30,P0002,S004,107,0,19.78
2022-03-30,P0003,S004,35,0,119.75
2022-03-30,P0004,S004,93,0,50.27
2022-03-30,P0005,S004,91,0,75.65
2022-03-30,P0006,S004,131,0,36.54
2022-03-30,P0007,S004,66,0,25.72
2022-03-30,P0008,S004,63,0,89.51
2022-03-30,P0009,S004,31,0,90.76
2022-03-30,P0010,S004,145,0,28.5
2022-03-30,P0011,S004,80,0,53.72
2022-03-30,P0012,S004,84,0,116.81
2022-03-30,P0013,S004,161,0,22.34
2022-03-30,P0014,S004,34,0,135.61
2022-03-30,P0015,S004,59,0,91.6
2022-03-30,P0016,S004,52,0,97.51
2022-03-30,P0017,S004,73,0,85.83
2022-03-30,P0018,S004,81,0,148.76
2022-03-30,P0019,S004,131,0,63.82
2022-03-30,P0020,S004,61,0,118.13
2022-03-30,P0001,S005,87,0,10.97
2022-03-30,P0002,S005,54,0,32.22
2022-03-30,P0003,S005,87,0,29.47
2022-03-30,P0004,S005,134,0,8.61
2022-03-30,P0005,S005,144,0,18.79
2022-03-30,P0006,S005,82,0,53.65
2022-03-30,P0007,S005,100,0,82.68
2022-03-30,P0008,S005,72,0,51.71
2022-03-30,P0009,S005,74,0,83.61
2022-03-30,P0010,S005,111,0,62.43
2022-03-30,P0011,S005,90,0,75.01
2022-03-30,P0012,S005,59,0,116.13
2022-03-30,P0013,S005,168,0,91.64
2022-03-30,P0014,S005,47,0,142.11
2022-03-30,P0015,S005,93,0,46.72
2022-03-30,P0016,S005,132,0,39.31
2022-03-30,P0017,S005,180,0,43.54
2022-03-30,P0018,S005,103,0,23.56
2022-03-30,P0019,S005,74,0,146.7
2022-03-30,P0020,S005,158,0,35.47
2022-03-31,P0001,S001,116,0,69.04
2022-03-31,P0002,S001,149,0,76.89
2022-03-31,P0003,S001,72,0,48.24
2022-03-31,P0004,S001,105,0,117.7
2022-03-31,P0005,S001,79,0,52.73
2022-03-31,P0006,S001,118,0,42.02
2022-03-31,P0007,S001,106,0,26.86
2022-03-31,P0008,S001,109,0,47.05
2022-03-31,P0009,S001,59,0,82.49
2022-03-31,P0010,S001,70,0,119.99
2022-03-31,P0011,S001,82,0,158.39
2022-03-31,P0012,S001,89,0,76.21
2022-03-31,P0013,S001,125,0,38.44
2022-03-31,P0014,S001,145,0,79.85
2022-03-31,P0015,S001,107,0,16.7
2022-03-31,P0016,S001,113,0,36.61
2022-03-31,P0017,S001,85,0,20.87
2022-03-31,P0018,S001,100,0,64.34
2022-03-31,P0019,S001,51,0,93.09
2022-03-31,P0020,S001,52,0,115.27
2022-03-31,P0001,S002,131,0,85.15
2022-03-31,P0002,S002,67,0,29.97
2022-03-31,P0003,S002,182,0,103.4
2022-03-31,P0004,S002,101,0,40.39
2022-03-31,P0005,S002,105,0,86.19
2022-03-31,P0006,S002,79,0,59.02
2022-03-31,P0007,S002,126,0,29.79
2022-03-31,P0008,S002,138,0,29.23
2022-03-31,P0009,S002,77,0,58.11
2022-03-31,P0010,S002,139,0,106.11
2022-03-31,P0011,S002,111,0,89.4
2022-03-31,P0012,S002,83,0,62.67
2022-03-31,P0013,S002,156,0,25.12
2022-03-31,P0014,S002,85,0,120.74
2022-03-31,P0015,S002,8,0,46.19
2022-03-31,P0016,S002,115,0,89.82
2022-03-31,P0017,S002,123,0,22.92
2022-03-31,P0018,S002,68,0,24.07
2022-03-31,P0019,S002,59,0,76.9
2022-03-31,P0020,S002,79,0,138.91
2022-03-31,P0001,S003,115,0,18.87
2022-03-31,P0002,S003,145,0,65.07
2022-03-31,P0003,S003,137,0,96.93
2022-03-31,P0004,S003,92,0,21.49
2022-03-31,P0005,S003,82,0,21.71
2022-03-31,P0006,S003,159,0,50.08
2022-03-31,P0007,S003,85,0,14.8
2022-03-31,P0008,S003,115,0,129.85
2022-03-31,P0009,S003,36,0,45.47
2022-03-31,P0010,S003,88,0,34.12
2022-03-31,P0011,S003,140,0,142.3
2022-03-31,P0012,S003,76,0,89.26
2022-03-31,P0013,S003,83,0,65.88
2022-03-31,P0014,S003,145,0,104.03
2022-03-31,P0015,S003,83,0,98.25
2022-03-31,P0016,S003,147,0,111.74
2022-03-31,P0017,S003,73,0,108.89
2022-03-31,P0018,S003,73,0,127.27
2022-03-31,P0019,S003,106,0,59.69
2022-03-31,P0020,S003,80,0,66.97
2022-03-31,P0001,S004,132,0,13.0
2022-03-31,P0002,S004,101,0,18.42
2022-03-31,P0003,S004,96,0,150.66
2022-03-31,P0004,S004,139,0,54.97
2022-03-31,P0005,S004,61,0,61.34
2022-03-31,P0006,S004,74,0,32.04
2022-03-31,P0007,S004,110,0,28.28
2022-03-31,P0008,S004,51,0,90.48
2022-03-31,P0009,S004,68,0,105.12
2022-03-31,P0010,S004,143,0,28.3
2022-03-31,P0011,S004,62,0,47.8
2022-03-31,P0012,S004,135,0,123.76
2022-03-31,P0013,S004,170,0,26.81
2022-03-31,P0014,S004,82,0,172.33
2022-03-31,P0015,S004,126,0,108.83
2022-03-31,P0016,S004,58,0,110.98
2022-03-31,P0017,S004,134,0,109.95
2022-03-31,P0018,S004,107,0,170.89
2022-03-31,P0019,S004,104,0,65.09
2022-03-31,P0020,S004,127,0,155.8
2022-03-31,P0001,S005,59,0,9.92
2022-03-31,P0002,S005,62,0,34.93
2022-03-31,P0003,S005,88,0,29.52
2022-03-31,P0004,S005,88,0,7.45
2022-03-31,P0005,S005,165,0,21.01
2022-03-31,P0006,S005,115,0,59.55
2022-03-31,P0007,S005,92,0,84.68
2022-03-31,P0008,S005,123,0,71.64
2022-03-31,P0009,S005,108,0,89.14
2022-03-31,P0010,S005,145,0,69.07
2022-03-31,P0011,S005,102,0,82.23
2022-03-31,P0012,S005,71,0,134.31
2022-03-31,P0013,S005,97,0,74.17
2022-03-31,P0014,S005,47,0,149.46
2022-03-31,P0015,S005,48,0,37.61
2022-03-31,P0016,S005,132,0,39.3
2022-03-31,P0017,S005,98,0,38.07
2022-03-31,P0018,S005,102,0,22.26
2022-03-31,P0019,S005,98,0,143.54
2022-03-31,P0020,S005,84,0,29.82
2022-04-01,P0001,S001,75,1,63.37
2022-04-01,P0002,S001,176,1,74.24
2022-04-01,P0003,S001,94,0,54.9
2022-04-01,P0004,S001,208,1,141.08
2022-04-01,P0005,S001,120,1,53.49
2022-04-01,P0006,S001,183,1,47.78
2022-04-01,P0007,S001,171,0,30.86
2022-04-01,P0008,S001,100,0,43.29
2022-04-01,P0009,S001,92,0,83.71
2022-04-01,P0010,S001,156,1,130.95
2022-04-01,P0011,S001,73,0,161.26
2022-04-01,P0012,S001,182,0,100.27
2022-04-01,P0013,S001,138,0,37.98
2022-04-01,P0014,S001,243,1,96.93
2022-04-01,P0015,S001,192,1,19.01
2022-04-01,P0016,S001,133,1,36.76
2022-04-01,P0017,S001,123,0,26.21
2022-04-01,P0018,S001,175,0,76.26
2022-04-01,P0019,S001,79,0,114.62
2022-04-01,P0020,S001,106,0,125.78
2022-04-01,P0001,S002,165,1,83.45
2022-04-01,P0002,S002,119,1,32.2
2022-04-01,P0003,S002,98,0,85.36
2022-04-01,P0004,S002,242,1,58.98
2022-04-01,P0005,S002,151,1,98.82
2022-04-01,P0006,S002,123,1,67.91
2022-04-01,P0007,S002,115,0,28.8
2022-04-01,P0008,S002,27,0,20.78
2022-04-01,P0009,S002,137,0,66.78
2022-04-01,P0010,S002,282,1,127.82
2022-04-01,P0011,S002,82,0,90.35
2022-04-01,P0012,S002,94,0,65.0
2022-04-01,P0013,S002,74,0,20.41
2022-04-01,P0014,S002,107,1,102.4
2022-04-01,P0015,S002,144,1,67.19
2022-04-01,P0016,S002,150,1,82.74
2022-04-01,P0017,S002,197,0,26.63
2022-04-01,P0018,S002,121,0,31.79
2022-04-01,P0019,S002,79,0,82.69
2022-04-01,P0020,S002,67,0,126.04
2022-04-01,P0001,S003,69,1,13.83
2022-04-01,P0002,S003,129,1,55.86
2022-04-01,P0003,S003,103,0,87.14
2022-04-01,P0004,S003,140,1,22.4
2022-04-01,P0005,S003,152,1,25.58
2022-04-01,P0006,S003,128,1,41.23
2022-04-01,P0007,S003,88,0,14.98
2022-04-01,P0008,S003,109,0,120.99
2022-04-01,P0009,S003,79,0,53.59
2022-04-01,P0010,S003,118,1,39.56
2022-04-01,P0011,S003,62,0,115.95
2022-04-01,P0012,S003,53,0,81.98
2022-04-01,P0013,S003,100,0,69.39
2022-04-01,P0014,S003,124,1,81.48
2022-04-01,P0015,S003,46,1,64.24
2022-04-01,P0016,S003,160,1,91.44
2022-04-01,P0017,S003,55,0,119.14
2022-04-01,P0018,S003,90,0,142.12
2022-04-01,P0019,S003,136,0,62.02
2022-04-01,P0020,S003,61,0,62.63
2022-04-01,P0001,S004,148,1,10.2
2022-04-01,P0002,S004,179,1,20.29
2022-04-01,P0003,S004,29,0,105.13
2022-04-01,P0004,S004,180,1,64.63
2022-04-01,P0005,S004,159,1,74.6
2022-04-01,P0006,S004,154,1,41.02
2022-04-01,P0007,S004,128,0,31.57
2022-04-01,P0008,S004,105,0,103.93
2022-04-01,P0009,S004,69,0,99.64
2022-04-01,P0010,S004,144,1,23.6
2022-04-01,P0011,S004,135,0,71.03
2022-04-01,P0012,S004,84,0,105.57
2022-04-01,P0013,S004,76,0,20.06
2022-04-01,P0014,S004,81,1,137.34
2022-04-01,P0015,S004,99,1,88.73
2022-04-01,P0016,S004,92,1,106.8
2022-04-01,P0017,S004,78,0,91.68
2022-04-01,P0018,S004,93,0,172.4
2022-04-01,P0019,S004,149,0,67.14
2022-04-01,P0020,S004,70,0,135.82
2022-04-01,P0001,S005,116,1,10.05
2022-04-01,P0002,S005,99,1,33.18
2022-04-01,P0003,S005,125,0,33.33
2022-04-01,P0004,S005,161,1,7.91
2022-04-01,P0005,S005,92,1,14.39
2022-04-01,P0006,S005,106,1,51.99
2022-04-01,P0007,S005,102,0,83.28
2022-04-01,P0008,S005,160,0,71.76
2022-04-01,P0009,S005,30,0,70.76
2022-04-01,P0010,S005,158,1,67.75
2022-04-01,P0011,S005,137,0,91.65
2022-04-01,P0012,S005,93,0,137.95
2022-04-01,P0013,S005,126,0,85.64
2022-04-01,P0014,S005,110,1,140.05
2022-04-01,P0015,S005,141,1,54.17
2022-04-01,P0016,S005,204,1,35.83
2022-04-01,P0017,S005,142,0,41.32
2022-04-01,P0018,S005,145,0,25.4
2022-04-01,P0019,S005,82,0,143.43
2022-04-01,P0020,S005,154,0,37.0
2022-04-02,P0001,S001,98,0,68.61
2022-04-02,P0002,S001,114,0,69.32
2022-04-02,P0003,S001,100,1,50.1
2022-04-02,P0004,S001,45,0,81.21
2022-04-02,P0005,S001,128,0,68.58
2022-04-02,P0006,S001,186,1,47.86
2022-04-02,P0007,S001,94,0,23.26
2022-04-02,P0008,S001,70,0,41.17
2022-04-02,P0009,S001,139,1,91.4
2022-04-02,P0010,S001,105,0,142.16
2022-04-02,P0011,S001,111,1,155.88
2022-04-02,P0012,S001,178,1,78.5
2022-04-02,P0013,S001,71,0,30.58
2022-04-02,P0014,S001,200,1,76.94
2022-04-02,P0015,S001,144,0,16.85
2022-04-02,P0016,S001,119,0,43.72
2022-04-02,P0017,S001,109,0,22.59
2022-04-02,P0018,S001,95,1,47.57
2022-04-02,P0019,S001,51,0,92.95
2022-04-02,P0020,S001,83,0,129.05
2022-04-02,P0001,S002,105,0,78.68
2022-04-02,P0002,S002,139,0,35.96
2022-04-02,P0003,S002,66,1,54.31
2022-04-02,P0004,S002,130,0,44.27
2022-04-02,P0005,S002,77,0,82.67
2022-04-02,P0006,S002,120,1,60.44
2022-04-02,P0007,S002,153,0,32.23
2022-04-02,P0008,S002,175,0,32.33
2022-04-02,P0009,S002,107,1,57.4
2022-04-02,P0010,S002,100,0,84.6
2022-04-02,P0011,S002,136,1,90.33
2022-04-02,P0012,S002,107,1,67.76
2022-04-02,P0013,S002,67,0,18.9
2022-04-02,P0014,S002,93,1,105.38
2022-04-02,P0015,S002,64,0,61.33
2022-04-02,P0016,S002,148,0,93.64
2022-04-02,P0017,S002,139,0,21.64
2022-04-02,P0018,S002,95,1,22.22
2022-04-02,P0019,S002,63,0,74.12
2022-04-02,P0020,S002,84,0,133.94
2022-04-02,P0001,S003,125,0,19.48
2022-04-02,P0002,S003,154,0,63.12
2022-04-02,P0003,S003,164,1,92.84
2022-04-02,P0004,S003,93,0,21.58
2022-04-02,P0005,S003,117,0,25.59
2022-04-02,P0006,S003,194,1,44.39
2022-04-02,P0007,S003,172,0,19.23
2022-04-02,P0008,S003,151,0,123.36
2022-04-02,P0009,S003,252,1,73.14
2022-04-02,P0010,S003,177,0,51.99
2022-04-02,P0011,S003,153,1,116.38
2022-04-02,P0012,S003,107,1,104.46
2022-04-02,P0013,S003,97,0,76.44
2022-04-02,P0014,S003,150,1,87.93
2022-04-02,P0015,S003,73,0,85.34
2022-04-02,P0016,S003,103,0,97.49
2022-04-02,P0017,S003,80,0,123.87
2022-04-02,P0018,S003,149,1,134.77
2022-04-02,P0019,S003,88,0,53.28
2022-04-02,P0020,S003,90,0,69.45
2022-04-02,P0001,S004,117,0,11.81
2022-04-02,P0002,S004,138,0,24.22
2022-04-02,P0003,S004,107,1,116.92
2022-04-02,P0004,S004,86,0,51.68
2022-04-02,P0005,S004,58,0,57.6
2022-04-02,P0006,S004,156,1,36.71
2022-04-02,P0007,S004,90,0,26.52
2022-04-02,P0008,S004,100,0,113.31
2022-04-02,P0009,S004,158,1,125.55
2022-04-02,P0010,S004,62,0,21.75
2022-04-02,P0011,S004,127,1,56.0
2022-04-02,P0012,S004,106,1,89.69
2022-04-02,P0013,S004,131,0,20.51
2022-04-02,P0014,S004,104,1,165.81
2022-04-02,P0015,S004,40,0,85.1
2022-04-02,P0016,S004,57,0,116.64
2022-04-02,P0017,S004,119,0,99.74
2022-04-02,P0018,S004,101,1,159.11
2022-04-02,P0019,S004,44,0,49.84
2022-04-02,P0020,S004,21,0,100.35
2022-04-02,P0001,S005,75,0,11.7
2022-04-02,P0002,S005,113,0,39.59
2022-04-02,P0003,S005,111,1,27.08
2022-04-02,P0004,S005,101,0,7.0
2022-04-02,P0005,S005,154,0,19.32
2022-04-02,P0006,S005,113,1,53.15
2022-04-02,P0007,S005,96,0,81.72
2022-04-02,P0008,S005,124,0,61.33
2022-04-02,P0009,S005,81,1,81.04
2022-04-02,P0010,S005,171,0,74.08
2022-04-02,P0011,S005,74,1,63.47
2022-04-02,P0012,S005,83,1,119.95
2022-04-02,P0013,S005,153,0,83.41
2022-04-02,P0014,S005,113,1,150.61
2022-04-02,P0015,S005,103,0,45.93
2022-04-02,P0016,S005,123,0,38.35
2022-04-02,P0017,S005,103,0,38.61
2022-04-02,P0018,S005,138,1,19.66
2022-04-02,P0019,S005,90,0,147.44
2022-04-02,P0020,S005,120,0,30.11
2022-04-03,P0001,S001,168,1,84.43
2022-04-03,P0002,S001,171,1,73.54
2022-04-03,P0003,S001,214,1,69.14
2022-04-03,P0004,S001,106,0,112.02
2022-04-03,P0005,S001,150,1,55.57
2022-04-03,P0006,S001,129,0,45.71
2022-04-03,P0007,S001,111,0,24.65
2022-04-03,P0008,S001,124,0,51.83
2022-04-03,P0009,S001,65,0,75.99
2022-04-03,P0010,S001,70,0,126.01
2022-04-03,P0011,S001,68,0,150.3
2022-04-03,P0012,S001,127,0,81.62
2022-04-03,P0013,S001,120,0,36.03
2022-04-03,P0014,S001,117,1,69.32
2022-04-03,P0015,S001,175,0,19.33
2022-04-03,P0016,S001,95,0,34.55
2022-04-03,P0017,S001,113,0,22.87
2022-04-03,P0018,S001,59,0,50.2
2022-04-03,P0019,S001,38,0,98.21
2022-04-03,P0020,S001,129,1,113.92
2022-04-03,P0001,S002,171,1,89.93
